"","Molecule.ChEMBL.ID","Smiles","Standard.Relation","Standard.Value","Document.ChEMBL.ID","Molar","pIC50","Bioactivity.Class"
"124","CHEMBL519693","NS(=O)(=O)c1ccc(-c2cc3ccncc3cc2OC2CCNCC2)cc1","'='","1258.93","CHEMBL1138455",1.25893e-06,5.89999841719865,"active"
"125","CHEMBL3911197","COc1cc(C(=O)NCc2ccc3nc(N)sc3c2)ccc1-c1cn[nH]c1","'='","1240.0","CHEMBL3886981",1.24e-06,5.90657831483777,"active"
"126","CHEMBL1086078","CNc1nccc(-c2sc3ccc(Cl)cc3c2C)n1","'='","1200.0","CHEMBL1155477",1.2e-06,5.92081875395237,"active"
"127","CHEMBL572911","c1ccc2c(c1)CC(Nc1nc(Nc3ccncc3)cc(N3CCNCC3)n1)C2","'='","1200.0","CHEMBL1154592",1.2e-06,5.92081875395237,"active"
"128","CHEMBL3218014","NC(=O)Nc1cccc(CNC(=O)Nc2nc(-c3ccncc3)cs2)c1","'='","1200.0","CHEMBL3217586",1.2e-06,5.92081875395237,"active"
"129","CHEMBL1923163","COc1cccc(CNC(=O)c2cc3cnc(-c4cn[nH]c4C)cc3[nH]2)c1","'='","1200.0","CHEMBL1921667",1.2e-06,5.92081875395237,"active"
"130","CHEMBL4103214","Cc1n[nH]cc1-c1cc2nc(CN3CCC[C@@H]3CO)[nH]c(=O)c2s1.Cl.Cl","'='","1200.0","CHEMBL4033719",1.2e-06,5.92081875395237,"active"
"131","CHEMBL3963845","O=C(NCc1ccco1)Nc1nc(-c2ccncc2)cs1","'='","1170.0","CHEMBL3886451",1.17e-06,5.93181413825384,"active"
"132","CHEMBL4111347","COc1cccc([C@@H](C)NC(=O)c2ccc(-c3cn[nH]c3)cc2C)c1","'='","1170.0","CHEMBL3886981",1.17e-06,5.93181413825384,"active"
"133","CHEMBL2023156","O=C(NCc1ccccc1)Nc1ccc(-c2ccncc2)cc1","'='","1150.0","CHEMBL2021814",1.15e-06,5.93930215964639,"active"
"134","CHEMBL4858407","COc1cccc(CN2CCOc3cc(-c4ccnc(N)c4)ccc3C2=O)c1","'='","1145.0","CHEMBL4834456",1.145e-06,5.94119451332409,"active"
"135","CHEMBL4114494","CC(O)c1cc(C(=O)N[C@H](C)c2c(F)cccc2F)ccc1-c1cn[nH]c1","'='","1140.0","CHEMBL3886981",1.14e-06,5.94309514866353,"active"
"136","CHEMBL3963276","C[C@H](NC(=O)c1cc(F)c(-c2cn[nH]c2)cc1OCCN(C)C)c1ccccc1","'='","1110.0","CHEMBL3886981",1.11e-06,5.95467702121334,"active"
"137","CHEMBL1922030","COc1cccc(CN(C)C(=O)c2cc3ccc(-c4cn[nH]c4)cc3n2C)c1","'='","1100.0","CHEMBL1921670",1.1e-06,5.95860731484177,"active"
"138","CHEMBL1923164","COc1cccc(CNC(=O)c2cc3cnc(-c4ccncc4)cc3[nH]2)c1","'='","1100.0","CHEMBL1921667",1.1e-06,5.95860731484177,"active"
"139","CHEMBL3987124","O=C(NCc1cccc2ccccc12)Nc1nc(-c2ccncc2)cs1","'='","1100.0","CHEMBL3886451",1.1e-06,5.95860731484177,"active"
"140","CHEMBL3889585","COc1ccc([C@H](C)NC(=O)Nc2nc(-c3ccncc3)cs2)cc1","'='","1090.0","CHEMBL3886451",1.09e-06,5.96257350205938,"active"
"141","CHEMBL4854297","COc1cccc(CN2CCOc3cc(-c4ccc5[nH]ncc5c4)ccc3C2=O)c1","'='","1080.0","CHEMBL4834456",1.08e-06,5.96657624451305,"active"
"142","CHEMBL4526491","CN(C)c1ccc(C(=O)Nc2ccc(NC(=O)COc3ccc4c(=O)ccoc4c3)cc2)cc1","'='","1052.0","CHEMBL4376834",1.052e-06,5.97798426018228,"active"
"143","CHEMBL4649864","COc1cccc(Cn2cnc3sc(-c4ccnc(F)c4)cc3c2=O)c1","'='","1050.0","CHEMBL4616614",1.05e-06,5.97881070093006,"active"
"144","CHEMBL4551100","Cc1ccc(NC(=O)COc2ccc3c(=O)ccoc3c2)cc1NC(=O)c1ccc(N(C)C)cc1","'='","1038.0","CHEMBL4376834",1.038e-06,5.98380264648756,"active"
"145","CHEMBL2436978","CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1","'='","1030.0","CHEMBL2434948",1.03e-06,5.98716277529483,"active"
"146","CHEMBL4282551","CN(C)CCOc1cc(-c2ncc(-c3ccc(-c4cnco4)cn3)o2)nc(-c2ncc(-c3ccc(-c4cnco4)cn3)o2)c1","'>'","1000.0","CHEMBL4257586",1e-06,6,"active"
"147","CHEMBL3798011","C[C@H](c1ccccc1)N1c2cc(-n3c(=O)[nH]c4ncccc43)ccc2C(=O)NC1(C)C","'>'","1000.0","CHEMBL3797131",1e-06,6,"active"
"148","CHEMBL3666718","CCCC(=O)Nc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3cc(OCCN(C)C)ccc3n2)c1","'>'","1000.0","CHEMBL3639077",1e-06,6,"active"
"149","CHEMBL4284998","c1cc(-c2ncc(-c3ccc(-c4cnco4)cn3)o2)nc(-c2ncc(-c3ccc(-c4cnco4)cn3)o2)c1","'>'","1000.0","CHEMBL4257586",1e-06,6,"active"
"150","CHEMBL4284890","c1cc(-c2cnco2)nc(-c2cnc(-c3cccc(-c4cccc(-c5ncc(-c6cccc(-c7cnco7)n6)o5)n4)n3)o2)c1","'>'","1000.0","CHEMBL4257586",1e-06,6,"active"
"151","CHEMBL4107646","CN1C(=O)[C@@H](Cc2ccc(-c3ccncc3)cc2)NC(=O)C2=CCCC(Cl)=C21","'='","1000.0","CHEMBL3886229",1e-06,6,"active"
"152","CHEMBL1794066","CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC3CCNCC3)c21.O=C(O)C(F)(F)F","'='","1000.0","CHEMBL1140130",1e-06,6,"active"
"153","CHEMBL1643360","COc1ccc(CCNCc2ccc3c(N)nccc3c2)cc1","'='","1000.0","CHEMBL1641363",1e-06,6,"active"
"154","CHEMBL3338844","CN1CCN(c2nc(-c3ccc4[nH]ncc4c3)nc3ccccc23)CC1","'>'","1000.0","CHEMBL3352074",1e-06,6,"active"
"155","CHEMBL1922041","COc1cccc(CN(CCN2CCCC2)C(=O)c2cc3ccc(-c4cn[nH]c4)nc3n2C)c1","'='","1000.0","CHEMBL1921670",1e-06,6,"active"
"156","CHEMBL1090360","O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1","'>'","1000.0","CHEMBL1156213",1e-06,6,"active"
"158","CHEMBL3952214","CC(C)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1","'='","1000.0","CHEMBL4725315",1e-06,6,"active"
"159","CHEMBL4570150","O=C(NCc1cccc(OCCN2CCOCC2)c1)c1ccc(-c2ccncc2)cc1","'='","1000.0","CHEMBL4325872",1e-06,6,"active"
"162","CHEMBL4585481","COc1cccc([C@@H](C)NC(=O)c2ccc(-c3ccncn3)cc2NCCCCN)c1","'='","990.0","CHEMBL4325872",9.9e-07,6.00436480540245,"active"
"163","CHEMBL3928424","CC(NC(=O)c1ccc(-c2cn[nH]c2)c(C=O)c1)c1ccccc1F","'='","983.0","CHEMBL3886981",9.83e-07,6.00744648216786,"active"
"164","CHEMBL4091279","Cc1n[nH]cc1-c1cc2nc(C3CCCCC3)[nH]c(=O)c2s1","'='","940.0","CHEMBL4033719",9.4e-07,6.0268721464003,"active"
"165","CHEMBL3932202","O=C(NCc1cccc(OC(F)F)c1)Nc1nc(-c2ccncc2)cs1","'='","920.0","CHEMBL3886451",9.2e-07,6.03621217265444,"active"
"166","CHEMBL3926492","O=C(NCc1cccnc1)Nc1nc(-c2ccncc2)cs1","'='","910.0","CHEMBL3886451",9.1e-07,6.04095860767891,"active"
"167","CHEMBL521642","CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@@H]3CCCNC3)c21","'='","890.0","CHEMBL1155389",8.9e-07,6.05060999335509,"active"
"168","CHEMBL494089","CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21","'='","890.0","CHEMBL1140130",8.9e-07,6.05060999335509,"active"
"169","CHEMBL4109237","C[C@@H](NC(=O)c1ccc(-c2cn[nH]c2)c(C#N)c1)c1ccc(F)cc1","'='","873.0","CHEMBL3886981",8.73e-07,6.05898575629443,"active"
"170","CHEMBL1667973","O=c1[nH]ccc2cc(O[C@@H]3CCNC3)ccc12","'='","870.96","CHEMBL1667835",8.7096e-07,6.06000179008784,"active"
"171","CHEMBL1923162","COc1cccc(CNC(=O)c2cc3cnc(-c4cn[nH]c4)cc3[nH]2)c1","'='","870.0","CHEMBL1921667",8.7e-07,6.06048074738138,"active"
"172","CHEMBL4555946","O=C(COc1ccc2c(=O)ccoc2c1)Nc1cccc(NC(=O)c2ccc(OC(F)(F)F)cc2)c1","'='","869.0","CHEMBL4376834",8.69e-07,6.06098022355133,"active"
"173","CHEMBL520640","COc1ccc(C2=NC(C)C(C(=O)Nc3ccc4[nH]ncc4c3)=C(C)N2)cc1","'='","863.0","CHEMBL1142520",8.63e-07,6.06398920428479,"active"
"174","CHEMBL4106738","CN1C(=O)[C@@H](Cc2ccc(-c3ccncc3)cc2)NC(=O)C2=C(Cl)CCC=C21","'='","860.0","CHEMBL3886229",8.6e-07,6.06550154875643,"active"
"175","CHEMBL3930519","CCC(O)c1cc(C(=O)NC(C)c2ccccc2)ccc1-c1cn[nH]c1","'='","842.0","CHEMBL3886981",8.42e-07,6.07468790850035,"active"
"176","CHEMBL3902850","COc1cc(C(=O)N(Cc2ccccc2F)CC(C)(C)O)ccc1-c1cn[nH]c1","'='","839.0","CHEMBL3886981",8.39e-07,6.0762380391713,"active"
"177","CHEMBL4084945","CCc1n[nH]cc1-c1cc2nc(CN3CCCC3)[nH]c(=O)c2s1.Cl.Cl","'='","830.0","CHEMBL4033719",8.3e-07,6.08092190762393,"active"
"178","CHEMBL4213805","Cc1n[nH]cc1-c1cc2c(s1)C(=O)N[C@]1(CC[C@](O)(c3ccc(F)cc3)CC1)N2","'='","820.0","CHEMBL4177537",8.2e-07,6.08618614761628,"active"
"179","CHEMBL4098392","O=c1[nH]c(CN2CCCC2)nc2cc(-c3cn[nH]c3)sc12","'='","820.0","CHEMBL4033719",8.2e-07,6.08618614761628,"active"
"180","CHEMBL1643359","Cc1ccc(CCNCc2ccc3c(N)nccc3c2)cc1","'='","812.83","CHEMBL1641363",8.1283e-07,6.09000027578602,"active"
"181","CHEMBL4474271","CN(C)c1ccc(S(=O)(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1","'='","803.0","CHEMBL4376834",8.03e-07,6.09528445472132,"active"
"182","CHEMBL4475912","Nc1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1","'='","802.0","CHEMBL4376834",8.02e-07,6.09582563171584,"active"
"183","CHEMBL4114625","CN1C(=O)[C@@H](Cc2ccc(-c3ccncc3)cc2)NC(=O)c2ccc(Cl)cc21","'='","800.0","CHEMBL3886229",8e-07,6.09691001300806,"active"
"184","CHEMBL1614774","Nc1nc(-c2ccc3c(N)[nH]nc3c2)cc(N2CCO[C@H](C(=O)Nc3ccccc3)C2)n1","'='","794.33","CHEMBL1765070",7.9433e-07,6.09999903484653,"active"
"185","CHEMBL484968","c1ccc(-c2cc3ccncc3cc2OC2CCNCC2)cc1","'='","794.33","CHEMBL1138455",7.9433e-07,6.09999903484653,"active"
"186","CHEMBL3976502","COc1cccc(CNC(=O)c2ccc(-c3cn[nH]c3)cc2CO)c1","'='","792.0","CHEMBL3886981",7.92e-07,6.10127481841051,"active"
"187","CHEMBL494088","CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCC3CCNC3)c21","'='","790.0","CHEMBL1140130",7.9e-07,6.10237290870956,"active"
"188","CHEMBL4550702","Cn1cc(-c2cnc3c(-c4csc(C(=O)NCC(F)(F)F)c4)cnn3c2)cn1","'='","780.0","CHEMBL4477252",7.8e-07,6.10790539730952,"active"
"189","CHEMBL4454552","CCOc1cccc(CNC(=O)c2ccc(-c3ccncc3)cc2)c1","'='","780.0","CHEMBL4325872",7.8e-07,6.10790539730952,"active"
"190","CHEMBL1643358","Nc1nccc2cc(CNCCc3ccc(Cl)c(Cl)c3)ccc12","'='","776.25","CHEMBL1641363",7.7625e-07,6.10999838681536,"active"
"191","CHEMBL4087760","Cc1n[nH]cc1-c1cc2nc(CN3CC[C@H](F)C3)[nH]c(=O)c2s1","'='","770.0","CHEMBL4033719",7.7e-07,6.11350927482752,"active"
"192","CHEMBL1923171","O=C(NCc1cccc(OC(F)(F)F)c1)c1c[nH]c2cc(-c3cn[nH]c3)ccc12","'='","760.0","CHEMBL1921667",7.6e-07,6.11918640771921,"active"
"193","CHEMBL4457256","Cc1n[nH]cc1-c1cc2nc([C@@H]3CCN3)[nH]c(=O)c2s1","'='","760.0","CHEMBL4321874",7.6e-07,6.11918640771921,"active"
"194","CHEMBL1233300","O=S(=O)(c1cccc2c(O)nccc12)N1CCCNCC1","'='","758.58","CHEMBL1641363",7.5858e-07,6.11999861167823,"active"
"195","CHEMBL3973591","COc1cc(C(=O)NC(C)c2ccc3c(c2)OCCO3)ccc1-c1cn[nH]c1","'='","742.0","CHEMBL3886981",7.42e-07,6.12959609472097,"active"
"196","CHEMBL3968518","O=C(Cc1ccc(-c2n[nH]c(=O)c3ccccc23)cc1)Nc1nc2ccccc2o1","'='","729.0","CHEMBL3886438",7.29e-07,6.13727247168203,"active"
"197","CHEMBL3974586","COc1cc(C(=O)NCc2cccc(N3CCCC3)c2)ccc1-c1cn[nH]c1","'='","724.0","CHEMBL3886981",7.24e-07,6.14026143380285,"active"
"198","CHEMBL4577208","CCCOc1cccc([C@@H](CCO)NC(=O)c2ccc(-c3ccncc3F)cc2)c1","'='","720.0","CHEMBL4325872",7.2e-07,6.14266750356873,"active"
"199","CHEMBL1923166","COc1cccc(CNC(=O)c2cc3ccc(-c4ccncc4)nc3[nH]2)c1","'='","720.0","CHEMBL1921667",7.2e-07,6.14266750356873,"active"
"200","CHEMBL4451899","COc1cccc([C@@H](C)NC(=O)c2ccc(-c3ccnc(Cl)c3)cc2)c1","'='","720.0","CHEMBL4325872",7.2e-07,6.14266750356873,"active"
"201","CHEMBL1922028","COc1cccc(CNC(=O)c2cc3ccc(-c4cn[nH]c4)cc3n2CCN(C)C)c1","'='","710.0","CHEMBL1921670",7.1e-07,6.14874165128092,"active"
"202","CHEMBL3938988","O=C(Cc1ccc(-c2n[nH]c(=O)c3ccccc23)cc1)N1Cc2ccc(F)cc2C1","'='","679.0","CHEMBL3886438",6.79e-07,6.1681302257195,"active"
"203","CHEMBL1667968","O=c1[nH]ccc2cc(O[C@@H]3CCCNC3)ccc12","'='","676.08","CHEMBL1667835",6.7608e-07,6.17000191130262,"active"
"204","CHEMBL3957734","O=C(Nc1ccc(-c2n[nH]c(=O)c3ccccc23)cc1)c1csc(-c2ccc(C(F)(F)F)cc2)n1","'='","670.0","CHEMBL3886438",6.7e-07,6.17392519729917,"active"
"205","CHEMBL4440876","Nc1cccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)c1","'='","670.0","CHEMBL4376834",6.7e-07,6.17392519729917,"active"
"206","CHEMBL4874825","O=Cc1cccc(CN2CCOc3cc(-c4ccncc4)ccc3C2=O)c1","'='","668.0","CHEMBL4834456",6.68e-07,6.17522353752445,"active"
"207","CHEMBL3920141","COc1cc(C(=O)NCc2ccc(Oc3ccccc3)cc2Cl)ccc1-c1cn[nH]c1","'='","663.0","CHEMBL3886981",6.63e-07,6.17848647159523,"active"
"208","CHEMBL38380","O=S(=O)(c1cccc2cnccc12)N1CCCNCC1","'='","660.0","CHEMBL1155525",6.6e-07,6.18045606445813,"active"
"209","CHEMBL4445356","CCNc1cc(-c2ccc(C(=O)N[C@H](C)c3cccc(OC)c3)cc2)ccn1","'='","650.0","CHEMBL4325872",6.5e-07,6.18708664335714,"active"
"210","CHEMBL2023154","O=C(NCCc1ccccc1)Nc1ccc2[nH]ncc2c1","'='","650.0","CHEMBL2021814",6.5e-07,6.18708664335714,"active"
"211","CHEMBL1765739","C[C@@H]1CC[C@H](C(=O)NC2CCCCC2)CN1c1cc(-c2ccc3c(N)n[nH]c3c2)nc(N)n1","'='","630.96","CHEMBL1765070",6.3096e-07,6.19999817218203,"active"
"212","CHEMBL4462574","Cc1n[nH]cc1-c1cc2nc([C@@H]3C[C@H](C)CN3)[nH]c(=O)c2s1.Cl.Cl","'='","630.0","CHEMBL4321874",6.3e-07,6.20065945054642,"active"
"213","CHEMBL3218012","O=C(NCc1ccccc1O)Nc1nc(-c2ccncc2)cs1","'='","620.0","CHEMBL3217586",6.2e-07,6.20760831050175,"active"
"214","CHEMBL4438453","COc1cccc([C@@H](C)NC(=O)c2ccc(-c3ccnc(C)c3)cc2)c1","'='","610.0","CHEMBL4325872",6.1e-07,6.21467016498923,"active"
"215","CHEMBL591287","c1cc(-c2cnc(N3CCCC3)c(N3CCNCC3)n2)ccn1","'='","610.0","CHEMBL1157736",6.1e-07,6.21467016498923,"active"
"216","CHEMBL4091694","Cc1n[nH]cc1-c1cc2nc(CNCc3ccccc3)[nH]c(=O)c2s1.O=C(O)C(F)(F)F","'='","610.0","CHEMBL4033719",6.1e-07,6.21467016498923,"active"
"217","CHEMBL3893663","COC[C@H](NC(=O)c1ccc(-c2cn[nH]c2)c(OC)c1)[C@@H](O)c1ccccc1","'='","602.0","CHEMBL3886981",6.02e-07,6.22040350874218,"active"
"218","CHEMBL1643357","Nc1nccc2cc(CNCCOc3ccccc3)ccc12","'='","588.84","CHEMBL1641363",5.8884e-07,6.23000269597146,"active"
"219","CHEMBL1667974","Cc1c[nH]c(=O)c2ccc(O[C@H]3CCCNC3)cc12","'='","588.84","CHEMBL1667835",5.8884e-07,6.23000269597146,"active"
"220","CHEMBL3965594","COc1cc(-c2cn[nH]c2)ccc1C(=O)NC(c1ccccc1F)C(C)(C)O","'='","585.0","CHEMBL3886981",5.85e-07,6.23284413391782,"active"
"221","CHEMBL3912987","C[C@H](NC(=O)c1ccc(-c2cn[nH]c2)c(C(F)F)c1)c1ccccc1F","'='","582.0","CHEMBL3886981",5.82e-07,6.23507701535011,"active"
"222","CHEMBL1083455","Cc1c(-c2ccnc(N)n2)sc2ccc(Cc3ccccc3)cc12","'='","580.0","CHEMBL1155477",5.8e-07,6.23657200643706,"active"
"223","CHEMBL4588929","COc1cccc([C@@H](C)NC(=O)c2ccc(-c3ccnc(NCCCO)c3)cc2)c1","'='","580.0","CHEMBL4325872",5.8e-07,6.23657200643706,"active"
"224","CHEMBL1643365","Nc1nccc2cc(CNCc3cccc(Oc4ccccc4)c3)ccc12","'='","575.44","CHEMBL1641363",5.7544e-07,6.23999995270727,"active"
"225","CHEMBL599163","OCCN1CCN(c2nc(-c3ccncc3)cnc2N2CCCC2)CC1","'='","570.0","CHEMBL3232974",5.7e-07,6.24412514432751,"active"
"226","CHEMBL2419278","C[C@@H](N)c1ccc(C(=O)Nc2ccncc2)cc1.Cl","'='","570.0","CHEMBL3217586",5.7e-07,6.24412514432751,"active"
"227","CHEMBL3218023","O=C(NCc1ccc(F)cc1)Nc1nc(-c2ccncc2)cs1","'='","570.0","CHEMBL3217586",5.7e-07,6.24412514432751,"active"
"228","CHEMBL445180","CCn1c(-c2nonc2N)nc2c(-c3ccoc3)ncc(OCCCN)c21","'='","562.0","CHEMBL1140130",5.62e-07,6.25026368443094,"active"
"229","CHEMBL3218015","CS(=O)(=O)Nc1cccc(CNC(=O)Nc2nc(-c3ccncc3)cs2)c1","'='","560.0","CHEMBL3886451",5.6e-07,6.2518119729938,"active"
"230","CHEMBL1923182","COc1cccc([C@H](C)NC(=O)c2cc3ccc(-c4cn[nH]c4)nc3[nH]2)c1","'='","560.0","CHEMBL1921667",5.6e-07,6.2518119729938,"active"
"231","CHEMBL3810349","CNC(=O)c1cc(C2NC(=O)NC(C)=C2C(=O)Nc2ccc3[nH]ncc3c2)ccc1F","'='","560.0","CHEMBL3808388",5.6e-07,6.2518119729938,"active"
"232","CHEMBL3906029","COc1cc(C(=O)NCc2nc3ccccc3s2)ccc1-c1cn[nH]c1","'='","556.0","CHEMBL3886981",5.56e-07,6.25492520841794,"active"
"233","CHEMBL1977135","O=C(NCc1ccccc1)c1ccc(-c2ccncc2)cc1","'='","550.0","CHEMBL4325872",5.5e-07,6.25963731050576,"active"
"234","CHEMBL3218284","C[C@@H](NC(=O)Nc1nc(-c2ccncc2)cs1)c1cccc(Cl)c1","'='","550.0","CHEMBL3886451",5.5e-07,6.25963731050576,"active"
"235","CHEMBL4471862","CCCOc1cccc([C@@H](CCN2CCCCC2)NC(=O)c2ccc(-c3ccnc(F)c3)cc2)c1","'='","550.0","CHEMBL4325872",5.5e-07,6.25963731050576,"active"
"236","CHEMBL4111252","COc1cccc([C@@H](C)NC(=O)c2ccc(-c3c[nH]nc3C(C)O)cc2OC)c1","'='","544.0","CHEMBL3886981",5.44e-07,6.26440110030182,"active"
"237","CHEMBL3930239","Cn1ccnc1C(=O)Nc1ccc(-c2n[nH]c(=O)c3ccccc23)cc1","'='","544.0","CHEMBL3886438",5.44e-07,6.26440110030182,"active"
"238","CHEMBL4068071","Cc1n[nH]cc1-c1cc2nc(CN3CC[C@@H](C)C3)[nH]c(=O)c2s1","'='","540.0","CHEMBL4033719",5.4e-07,6.26760624017703,"active"
"239","CHEMBL4472964","NCc1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1","'='","532.0","CHEMBL4376834",5.32e-07,6.27408836770495,"active"
"240","CHEMBL4570191","Cl.O=c1[nH]c([C@@H]2CCCCN2)nc2cc(-c3c[nH]nc3C(F)(F)F)sc12","'='","530.0","CHEMBL4321874",5.3e-07,6.27572413039921,"active"
"241","CHEMBL4106851","COc1cccc([C@@H](C)NC(=O)c2ccc(-c3cn[nH]c3)cc2Cl)c1","'='","529.0","CHEMBL3886981",5.29e-07,6.27654432796481,"active"
"242","CHEMBL4437283","O=C(COc1ccc2c(=O)ccoc2c1)Nc1cccc(NC(=O)c2cccc([N+](=O)[O-])c2)c1","'='","528.0","CHEMBL4376834",5.28e-07,6.27736607746619,"active"
"243","CHEMBL1667972","O=c1[nH]ccc2cc(O[C@H]3CCNC3)ccc12","'='","524.81","CHEMBL1667835",5.2481e-07,6.27999789828285,"active"
"244","CHEMBL4547623","COc1ccc2c(c1)C[C@@H](C(=O)Nc1ccc(-c3ccncc3)cc1OCCN(C)C)CO2","'='","523.0","CHEMBL4480429",5.23e-07,6.28149831113273,"active"
"245","CHEMBL4476761","CCCOc1cccc(CNC(=O)c2ccc(-c3ccncc3)cc2)c1","'='","520.0","CHEMBL4325872",5.2e-07,6.2839966563652,"active"
"246","CHEMBL3356431","Cc1c[nH]c2ncnc(N3CCC(Cc4c[nH]cn4)(C(=O)Nc4cccc(OC(=O)N(C)C)c4)CC3)c12","'='","514.0","CHEMBL3352182",5.14e-07,6.28903688100472,"active"
"247","CHEMBL4109949","N#Cc1cc(C(=O)N[C@H](CO)c2ccccc2)ccc1-c1cn[nH]c1","'='","510.0","CHEMBL3886981",5.1e-07,6.29242982390206,"active"
"248","CHEMBL493874","CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCCCN)c21","'='","501.0","CHEMBL1140130",5.01e-07,6.30016227413275,"active"
"249","CHEMBL3218017","COCCOc1cccc(CNC(=O)Nc2nc(-c3ccncc3)cs2)c1","'='","500.0","CHEMBL3217586",5e-07,6.30102999566398,"active"
"250","CHEMBL453510","CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCCN)c21","'='","500.0","CHEMBL1140130",5e-07,6.30102999566398,"active"
"251","CHEMBL1923174","COc1cccc([C@H](C)NC(=O)c2c[nH]c3cc(-c4cn[nH]c4)ccc23)c1","'='","500.0","CHEMBL1921667",5e-07,6.30102999566398,"active"
"252","CHEMBL1923180","COc1ccc(CNC(=O)c2cc3ccc(-c4cn[nH]c4)nc3[nH]2)cc1","'='","500.0","CHEMBL1921667",5e-07,6.30102999566398,"active"
"253","CHEMBL493269","CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCCCCN)c21","'='","500.0","CHEMBL1140130",5e-07,6.30102999566398,"active"
"254","CHEMBL3980770","COc1cc(C(=O)NCc2cccc(C(=O)N(C)C)c2)ccc1-c1cn[nH]c1","'='","499.0","CHEMBL3886981",4.99e-07,6.30189945437661,"active"
"255","CHEMBL4639553","Nc1cc(-c2cc3c(=O)n(Cc4cccc(C(F)(F)F)c4)cnc3s2)ccn1","'='","490.0","CHEMBL4616614",4.9e-07,6.30980391997149,"active"
"256","CHEMBL570116","Cc1c[nH]c2ncnc(N3CCN(C(=O)Nc4cccc(OC(=O)N(C)C)c4)[C@@H](C)C3)c12","'='","490.0","CHEMBL1154624",4.9e-07,6.30980391997149,"active"
"257","CHEMBL1923053","COc1cccc(CNC(=O)c2cc3ccc(-c4ccnc(N)n4)cc3[nH]2)c1","'='","480.0","CHEMBL1921667",4.8e-07,6.31875876262441,"active"
"258","CHEMBL3218299","O=C(NCCc1ccccc1)Nc1nc(-c2ccncc2)cs1","'='","480.0","CHEMBL3217586",4.8e-07,6.31875876262441,"active"
"259","CHEMBL4470778","Cc1nc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cs1","'='","473.0","CHEMBL4376834",4.73e-07,6.32513885926219,"active"
"260","CHEMBL4113186","C[C@@H](NC(=O)c1cc(F)c(-c2cn[nH]c2)cc1F)c1ccccc1","'='","472.0","CHEMBL3886981",4.72e-07,6.32605800136591,"active"
"261","CHEMBL2325741","NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2nc[nH]c3nccc2-3)CC1","'='","470.0","CHEMBL2321772",4.7e-07,6.32790214206428,"active"
"262","CHEMBL3923247","CNc1cccc(CNC(=O)Nc2nc(-c3ccncc3)cs2)c1","'='","470.0","CHEMBL3886451",4.7e-07,6.32790214206428,"active"
"263","CHEMBL3942539","COc1cccc(CNC(=O)c2ccc(-c3c[nH]nc3C)c(OC)c2)c1","'='","461.0","CHEMBL3886981",4.61e-07,6.33629907461035,"active"
"264","CHEMBL3218026","Cc1cccc(CNC(=O)Nc2nc(-c3ccncc3)cs2)c1","'='","460.0","CHEMBL3217586",4.6e-07,6.33724216831843,"active"
"265","CHEMBL4572218","Cc1n[nH]cc1-c1cc2nc([C@H]3CC4CCN3CC4)[nH]c(=O)c2s1","'='","460.0","CHEMBL4321874",4.6e-07,6.33724216831843,"active"
"266","CHEMBL4519471","Cc1cc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)ccc1C(F)(F)F","'='","460.0","CHEMBL4376834",4.6e-07,6.33724216831843,"active"
"267","CHEMBL1980297","Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12","'='","456.0","CHEMBL2021801",4.56e-07,6.34103515733556,"active"
"268","CHEMBL4529213","Cc1n[nH]cc1-c1cc2nc([C@@H]3CCCCCN3)[nH]c(=O)c2s1","'='","450.0","CHEMBL4321874",4.5e-07,6.34678748622466,"active"
"269","CHEMBL3808499","CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)c(CC(=O)NCc3c(C)cccc3C)c2)NC(=O)N1","'='","450.0","CHEMBL3808388",4.5e-07,6.34678748622466,"active"
